frame.time_delta,frame.time_relative,frame.len,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.flags,tcp.time_delta,tcp.len,tcp.ack,tcp.connection.fin,tcp.connection.rst,tcp.connection.sack,tcp.connection.syn,tcp.flags.ack,tcp.flags.fin,tcp.flags.push,tcp.flags.reset,tcp.flags.syn,tcp.flags.urg,tcp.hdr_len,tcp.payload,tcp.pdu.size,tcp.window_size_value,tcp.checksum,mqtt.clientid,mqtt.clientid_len,mqtt.conack.flags,mqtt.conack.val,mqtt.conflag.passwd,mqtt.conflag.qos,mqtt.conflag.reserved,mqtt.conflag.retain,mqtt.conflag.willflag,mqtt.conflags,mqtt.dupflag,mqtt.hdrflags,mqtt.kalive,mqtt.len,mqtt.msg,mqtt.msgtype,mqtt.qos,mqtt.retain,mqtt.topic,mqtt.topic_len,mqtt.ver,mqtt.willmsg_len,ip.proto,ip.ttl,class,label
0.000451,0.00492,74,10.16.120.44,10.16.120.72,56876,1883,0x00000002,0,0,0,0,0,0,1,0,0,0,0,1,0,40,0,0,29200,0x0000ec17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.50E-05,0.004935,74,10.16.120.72,10.16.120.44,1883,56876,0x00000012,1.50E-05,0,1,0,0,1,0,1,0,0,0,1,0,40,0,0,28960,0x00009419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
4.00E-06,0.004939,74,10.16.120.44,10.16.120.72,56878,1883,0x00000002,0,0,0,0,0,0,1,0,0,0,0,1,0,40,0,0,29200,0x0000be95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.00E-05,0.004949,74,10.16.120.72,10.16.120.44,1883,56878,0x00000012,1.00E-05,0,1,0,0,1,0,1,0,0,0,1,0,40,0,0,28960,0x00006b04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
4.00E-06,0.004953,74,10.16.120.44,10.16.120.72,56880,1883,0x00000002,0,0,0,0,0,0,1,0,0,0,0,1,0,40,0,0,29200,0x00000d0a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
9.00E-06,0.004962,74,10.16.120.72,10.16.120.44,1883,56880,0x00000012,9.00E-06,0,1,0,0,1,0,1,0,0,0,1,0,40,0,0,28960,0x0000c03e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
0.000335,0.005297,74,10.16.120.44,10.16.120.72,56882,1883,0x00000002,0,0,0,0,0,0,1,0,0,0,0,1,0,40,0,0,29200,0x0000b202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.10E-05,0.005308,74,10.16.120.72,10.16.120.44,1883,56882,0x00000012,1.10E-05,0,1,0,0,1,0,1,0,0,0,1,0,40,0,0,28960,0x00005bb9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
3.00E-06,0.005311,66,10.16.120.44,10.16.120.72,56876,1883,0x00000010,0.000376,0,1,0,0,0,0,1,0,0,0,0,0,32,0,0,229,0x00003320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
2.00E-05,0.005331,66,10.16.120.44,10.16.120.72,56878,1883,0x00000010,0.000382,0,1,0,0,0,0,1,0,0,0,0,0,32,0,0,229,0x00000a0b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.50E-05,0.005346,66,10.16.120.44,10.16.120.72,56880,1883,0x00000010,0.000384,0,1,0,0,0,0,1,0,0,0,0,0,32,0,0,229,0x00005f46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
0.000352,0.005698,74,10.16.120.44,10.16.120.72,56884,1883,0x00000002,0,0,0,0,0,0,1,0,0,0,0,1,0,40,0,0,29200,0x00006b49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.50E-05,0.005713,74,10.16.120.72,10.16.120.44,1883,56884,0x00000012,1.50E-05,0,1,0,0,1,0,1,0,0,0,1,0,40,0,0,28960,0x000031d7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
5.00E-06,0.005718,66,10.16.120.44,10.16.120.72,56882,1883,0x00000010,0.00041,0,1,0,0,0,0,1,0,0,0,0,0,32,0,0,229,0x0000fac0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
0.000225,0.005943,74,10.16.120.44,10.16.120.72,56886,1883,0x00000002,0,0,0,0,0,0,1,0,0,0,0,1,0,40,0,0,29200,0x0000812f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.60E-05,0.005959,74,10.16.120.72,10.16.120.44,1883,56886,0x00000012,1.60E-05,0,1,0,0,1,0,1,0,0,0,1,0,40,0,0,28960,0x0000f189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
4.00E-06,0.005963,66,10.16.120.44,10.16.120.72,56884,1883,0x00000010,0.00025,0,1,0,0,0,0,1,0,0,0,0,0,32,0,0,229,0x0000d0dd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
0.000308,0.006271,74,10.16.120.44,10.16.120.72,56888,1883,0x00000002,0,0,0,0,0,0,1,0,0,0,0,1,0,40,0,0,29200,0x00009509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.50E-05,0.006286,74,10.16.120.72,10.16.120.44,1883,56888,0x00000012,1.50E-05,0,1,0,0,1,0,1,0,0,0,1,0,40,0,0,28960,0x0000dc9b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
4.00E-06,0.00629,74,10.16.120.44,10.16.120.72,56890,1883,0x00000002,0,0,0,0,0,0,1,0,0,0,0,1,0,40,0,0,29200,0x000010a8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
9.00E-06,0.006299,74,10.16.120.72,10.16.120.44,1883,56890,0x00000012,9.00E-06,0,1,0,0,1,0,1,0,0,0,1,0,40,0,0,28960,0x00004862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
3.00E-06,0.006302,66,10.16.120.44,10.16.120.72,56886,1883,0x00000010,0.000343,0,1,0,0,0,0,1,0,0,0,0,0,32,0,0,229,0x00009090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
0.000212,0.006514,74,10.16.120.44,10.16.120.72,56894,1883,0x00000002,0,0,0,0,0,0,1,0,0,0,0,1,0,40,0,0,29200,0x0000675d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.60E-05,0.00653,74,10.16.120.72,10.16.120.44,1883,56894,0x00000012,1.60E-05,0,1,0,0,1,0,1,0,0,0,1,0,40,0,0,28960,0x000022b6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
3.00E-06,0.006533,66,10.16.120.44,10.16.120.72,56888,1883,0x00000010,0.000247,0,1,0,0,0,0,1,0,0,0,0,0,32,0,0,229,0x00007ba3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.90E-05,0.006552,74,10.16.120.44,10.16.120.72,56896,1883,0x00000002,0,0,0,0,0,0,1,0,0,0,0,1,0,40,0,0,29200,0x00007624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.10E-05,0.006563,74,10.16.120.72,10.16.120.44,1883,56896,0x00000012,1.10E-05,0,1,0,0,1,0,1,0,0,0,1,0,40,0,0,28960,0x00003fd7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
4.00E-06,0.006567,66,10.16.120.44,10.16.120.72,56890,1883,0x00000010,0.000268,0,1,0,0,0,0,1,0,0,0,0,0,32,0,0,229,0x0000e769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
0.000269,0.006836,66,10.16.120.44,10.16.120.72,56894,1883,0x00000010,0.000306,0,1,0,0,0,0,1,0,0,0,0,0,32,0,0,229,0x0000c1bd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
2.60E-05,0.006862,66,10.16.120.44,10.16.120.72,56896,1883,0x00000010,0.000299,0,1,0,0,0,0,1,0,0,0,0,0,32,0,0,229,0x0000dede,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.40E-05,0.006876,74,10.16.120.44,10.16.120.72,56898,1883,0x00000002,0,0,0,0,0,0,1,0,0,0,0,1,0,40,0,0,29200,0x0000f865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.60E-05,0.006892,74,10.16.120.72,10.16.120.44,1883,56898,0x00000012,1.60E-05,0,1,0,0,1,0,1,0,0,0,1,0,40,0,0,28960,0x00001795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
4.00E-06,0.006896,74,10.16.120.44,10.16.120.72,56900,1883,0x00000002,0,0,0,0,0,0,1,0,0,0,0,1,0,40,0,0,29200,0x0000a0ac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.10E-05,0.006907,74,10.16.120.72,10.16.120.44,1883,56900,0x00000012,1.10E-05,0,1,0,0,1,0,1,0,0,0,1,0,40,0,0,28960,0x000036b8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
0.000267,0.007174,74,10.16.120.44,10.16.120.72,56902,1883,0x00000002,0,0,0,0,0,0,1,0,0,0,0,1,0,40,0,0,29200,0x0000d373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.80E-05,0.007192,74,10.16.120.72,10.16.120.44,1883,56902,0x00000012,1.80E-05,0,1,0,0,1,0,1,0,0,0,1,0,40,0,0,28960,0x0000aed3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
0.000225,0.007417,66,10.16.120.44,10.16.120.72,56898,1883,0x00000010,0.000525,0,1,0,0,0,0,1,0,0,0,0,0,32,0,0,229,0x0000b69b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
2.40E-05,0.007441,66,10.16.120.44,10.16.120.72,56900,1883,0x00000010,0.000534,0,1,0,0,0,0,1,0,0,0,0,0,32,0,0,229,0x0000d5be,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.50E-05,0.007456,66,10.16.120.44,10.16.120.72,56902,1883,0x00000010,0.000264,0,1,0,0,0,0,1,0,0,0,0,0,32,0,0,229,0x00004ddb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
0.000332,0.007788,74,10.16.120.44,10.16.120.72,56904,1883,0x00000002,0,0,0,0,0,0,1,0,0,0,0,1,0,40,0,0,29200,0x0000c756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.70E-05,0.007805,74,10.16.120.72,10.16.120.44,1883,56904,0x00000012,1.70E-05,0,1,0,0,1,0,1,0,0,0,1,0,40,0,0,28960,0x0000a86a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
0.000513,0.008318,66,10.16.120.44,10.16.120.72,56904,1883,0x00000010,0.000513,0,1,0,0,0,0,1,0,0,0,0,0,32,0,0,229,0x00004771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
0.000412,0.00873,74,10.16.120.44,10.16.120.72,56906,1883,0x00000002,0,0,0,0,0,0,1,0,0,0,0,1,0,40,0,0,29200,0x00001d13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.60E-05,0.008746,74,10.16.120.72,10.16.120.44,1883,56906,0x00000012,1.60E-05,0,1,0,0,1,0,1,0,0,0,1,0,40,0,0,28960,0x0000ab1e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
0.000678,0.009424,66,10.16.120.44,10.16.120.72,56906,1883,0x00000010,0.000678,0,1,0,0,0,0,1,0,0,0,0,0,32,0,0,229,0x00004a25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
0.000452,0.009876,96,10.16.120.44,10.16.120.72,56902,1883,0x00000018,0.00242,30,1,0,0,0,0,1,0,1,0,0,0,32,10:1e:00:04:4d:51:54:54:04:02:ff:ff:00:12:73:6c:6f:77:69:74:65:73:6c:6f:77:69:74:65:73:6c,0,229,0x00001a61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
2.00E-05,0.009896,66,10.16.120.72,10.16.120.44,1883,56902,0x00000010,2.00E-05,0,31,0,0,0,0,1,0,0,0,0,0,32,0,0,227,0x00004dba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
0.000225,0.010121,96,10.16.120.44,10.16.120.72,56906,1883,0x00000018,0.000697,30,1,0,0,0,0,1,0,1,0,0,0,32,10:1e:00:04:4d:51:54:54:04:02:ff:ff:00:12:73:6c:6f:77:69:74:65:73:6c:6f:77:69:74:65:73:6c,0,229,0x000016ac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.00E-05,0.010131,66,10.16.120.72,10.16.120.44,1883,56906,0x00000010,1.00E-05,0,31,0,0,0,0,1,0,0,0,0,0,32,0,0,227,0x00004a07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
0.000235,0.010366,68,10.16.120.44,10.16.120.72,56902,1883,0x00000018,0.00047,2,1,0,0,0,0,1,0,1,0,0,0,32,35:30:00,32,229,0x0000187d,slowiteslowitesl50,18,0,0,0,0,0,0,0,0x00000002,0,0x00000010,65535,30,0,1,0,0,0,0,4,0,6,64,Attack,1
7.00E-06,0.010373,66,10.16.120.72,10.16.120.44,1883,56902,0x00000010,7.00E-06,0,33,0,0,0,0,1,0,0,0,0,0,32,0,0,227,0x00004db7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
7.00E-06,0.01038,74,10.16.120.44,10.16.120.72,56908,1883,0x00000002,0,0,0,0,0,0,1,0,0,0,0,1,0,40,0,0,29200,0x0000b65f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.40E-05,0.010394,74,10.16.120.72,10.16.120.44,1883,56908,0x00000012,1.40E-05,0,1,0,0,1,0,1,0,0,0,1,0,40,0,0,28960,0x0000dd9f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
5.00E-06,0.010399,68,10.16.120.44,10.16.120.72,56906,1883,0x00000018,0.000268,2,1,0,0,0,0,1,0,1,0,0,0,32,35:33:00,32,229,0x000014c8,slowiteslowitesl53,18,0,0,0,0,0,0,0,0x00000002,0,0x00000010,65535,30,0,1,0,0,0,0,4,0,6,64,Attack,1
6.00E-06,0.010405,66,10.16.120.72,10.16.120.44,1883,56906,0x00000010,6.00E-06,0,33,0,0,0,0,1,0,0,0,0,0,32,0,0,227,0x00004a05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.90E-05,0.010424,70,10.16.120.72,10.16.120.44,1883,56902,0x00000018,5.10E-05,4,33,0,0,0,0,1,0,1,0,0,0,32,20:02:00:00,4,227,0x00002da9,0,0,0x00000000,0,0,0,0,0,0,0,0,0x00000020,0,2,0,2,0,0,0,0,0,0,6,64,Attack,1
4.40E-05,0.010468,70,10.16.120.72,10.16.120.44,1883,56906,0x00000018,6.30E-05,4,33,0,0,0,0,1,0,1,0,0,0,32,20:02:00:00,4,227,0x000029f7,0,0,0x00000000,0,0,0,0,0,0,0,0,0x00000020,0,2,0,2,0,0,0,0,0,0,6,64,Attack,1
0.000144,0.010612,74,10.16.120.44,10.16.120.72,56910,1883,0x00000002,0,0,0,0,0,0,1,0,0,0,0,1,0,40,0,0,29200,0x000082ad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.20E-05,0.010624,74,10.16.120.72,10.16.120.44,1883,56910,0x00000012,1.20E-05,0,1,0,0,1,0,1,0,0,0,1,0,40,0,0,28960,0x0000b7ff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
0.000198,0.010822,66,10.16.120.44,10.16.120.72,56908,1883,0x00000010,0.000428,0,1,0,0,0,0,1,0,0,0,0,0,32,0,0,229,0x00007ca7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
2.30E-05,0.010845,66,10.16.120.44,10.16.120.72,56902,1883,0x00000010,0.000421,0,5,0,0,0,0,1,0,0,0,0,0,32,0,0,229,0x00004db1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.00E-05,0.010855,66,10.16.120.44,10.16.120.72,56906,1883,0x00000010,0.000387,0,5,0,0,0,0,1,0,0,0,0,0,32,0,0,229,0x000049ff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
5.00E-06,0.01086,66,10.16.120.44,10.16.120.72,56910,1883,0x00000010,0.000236,0,1,0,0,0,0,1,0,0,0,0,0,32,0,0,229,0x00005707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
0.000287,0.011147,96,10.16.120.44,10.16.120.72,56886,1883,0x00000018,0.004845,30,1,0,0,0,0,1,0,1,0,0,0,32,10:1e:00:04:4d:51:54:54:04:02:ff:ff:00:12:73:6c:6f:77:69:74:65:73:6c:6f:77:69:74:65:73:6c,0,229,0x00005d13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.80E-05,0.011165,66,10.16.120.72,10.16.120.44,1883,56886,0x00000010,1.80E-05,0,31,0,0,0,0,1,0,0,0,0,0,32,0,0,227,0x0000906a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
0.000225,0.01139,74,10.16.120.44,10.16.120.72,56912,1883,0x00000002,0,0,0,0,0,0,1,0,0,0,0,1,0,40,0,0,29200,0x0000e896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.50E-05,0.011405,74,10.16.120.72,10.16.120.44,1883,56912,0x00000012,1.50E-05,0,1,0,0,1,0,1,0,0,0,1,0,40,0,0,28960,0x0000023e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
4.00E-06,0.011409,74,10.16.120.44,10.16.120.72,56914,1883,0x00000002,0,0,0,0,0,0,1,0,0,0,0,1,0,40,0,0,29200,0x000000e3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
9.00E-06,0.011418,74,10.16.120.72,10.16.120.44,1883,56914,0x00000012,9.00E-06,0,1,0,0,1,0,1,0,0,0,1,0,40,0,0,28960,0x0000409d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
4.00E-06,0.011422,96,10.16.120.44,10.16.120.72,56900,1883,0x00000018,0.003981,30,1,0,0,0,0,1,0,1,0,0,0,32,10:1e:00:04:4d:51:54:54:04:02:ff:ff:00:12:73:6c:6f:77:69:74:65:73:6c:6f:77:69:74:65:73:6c,0,229,0x0000a242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.20E-05,0.011434,66,10.16.120.72,10.16.120.44,1883,56900,0x00000010,1.20E-05,0,31,0,0,0,0,1,0,0,0,0,0,32,0,0,227,0x0000d59a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
0.000202,0.011636,68,10.16.120.44,10.16.120.72,56886,1883,0x00000018,0.000471,2,1,0,0,0,0,1,0,1,0,0,0,32,37:38:00,32,229,0x00005926,slowiteslowitesl78,18,0,0,0,0,0,0,0,0x00000002,0,0x00000010,65535,30,0,1,0,0,0,0,4,0,6,64,Attack,1
8.00E-06,0.011644,66,10.16.120.72,10.16.120.44,1883,56886,0x00000010,8.00E-06,0,33,0,0,0,0,1,0,0,0,0,0,32,0,0,227,0x00009067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
4.00E-05,0.011684,70,10.16.120.72,10.16.120.44,1883,56886,0x00000018,4.00E-05,4,33,0,0,0,0,1,0,1,0,0,0,32,20:02:00:00,4,227,0x00007059,0,0,0x00000000,0,0,0,0,0,0,0,0,0x00000020,0,2,0,2,0,0,0,0,0,0,6,64,Attack,1
2.30E-05,0.011707,66,10.16.120.44,10.16.120.72,56912,1883,0x00000010,0.000302,0,1,0,0,0,0,1,0,0,0,0,0,32,0,0,229,0x0000a145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
2.30E-05,0.01173,66,10.16.120.44,10.16.120.72,56914,1883,0x00000010,0.000312,0,1,0,0,0,0,1,0,0,0,0,0,32,0,0,229,0x0000dfa4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.50E-05,0.011745,68,10.16.120.44,10.16.120.72,56900,1883,0x00000018,0.000311,2,1,0,0,0,0,1,0,1,0,0,0,32,34:39:00,32,229,0x0000a155,slowiteslowitesl49,18,0,0,0,0,0,0,0,0x00000002,0,0x00000010,65535,30,0,1,0,0,0,0,4,0,6,64,Attack,1
9.00E-06,0.011754,66,10.16.120.72,10.16.120.44,1883,56900,0x00000010,9.00E-06,0,33,0,0,0,0,1,0,0,0,0,0,32,0,0,227,0x0000d597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
4.00E-06,0.011758,74,10.16.120.44,10.16.120.72,56918,1883,0x00000002,0,0,0,0,0,0,1,0,0,0,0,1,0,40,0,0,29200,0x00008390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.20E-05,0.01177,74,10.16.120.72,10.16.120.44,1883,56918,0x00000012,1.20E-05,0,1,0,0,1,0,1,0,0,0,1,0,40,0,0,28960,0x000002b4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
0.000184,0.011954,70,10.16.120.72,10.16.120.44,1883,56900,0x00000018,0.0002,4,33,0,0,0,0,1,0,1,0,0,0,32,20:02:00:00,4,227,0x0000b589,0,0,0x00000000,0,0,0,0,0,0,0,0,0x00000020,0,2,0,2,0,0,0,0,0,0,6,64,Attack,1
0.000133,0.012087,66,10.16.120.44,10.16.120.72,56886,1883,0x00000010,0.000403,0,5,0,0,0,0,1,0,0,0,0,0,32,0,0,229,0x00009060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.00E-05,0.012097,66,10.16.120.44,10.16.120.72,56918,1883,0x00000010,0.000327,0,1,0,0,0,0,1,0,0,0,0,0,32,0,0,229,0x0000a1ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
2.10E-05,0.012118,66,10.16.120.44,10.16.120.72,56900,1883,0x00000010,0.000164,0,5,0,0,0,0,1,0,0,0,0,0,32,0,0,229,0x0000d590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
0.000626,0.012744,96,10.16.120.44,10.16.120.72,56912,1883,0x00000018,0.001037,30,1,0,0,0,0,1,0,1,0,0,0,32,10:1e:00:04:4d:51:54:54:04:02:ff:ff:00:12:73:6c:6f:77:69:74:65:73:6c:6f:77:69:74:65:73:6c,0,229,0x00006dcc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.60E-05,0.01276,66,10.16.120.72,10.16.120.44,1883,56912,0x00000010,1.60E-05,0,31,0,0,0,0,1,0,0,0,0,0,32,0,0,227,0x0000a126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
0.000228,0.012988,74,10.16.120.44,10.16.120.72,56920,1883,0x00000002,0,0,0,0,0,0,1,0,0,0,0,1,0,40,0,0,29200,0x0000c572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
1.40E-05,0.013002,74,10.16.120.72,10.16.120.44,1883,56920,0x00000012,1.40E-05,0,1,0,0,1,0,1,0,0,0,1,0,40,0,0,28960,0x0000d798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
0.000232,0.013234,68,10.16.120.44,10.16.120.72,56912,1883,0x00000018,0.000474,2,1,0,0,0,0,1,0,1,0,0,0,32,31:34:00,32,229,0x00006fe5,slowiteslowitesl14,18,0,0,0,0,0,0,0,0x00000002,0,0x00000010,65535,30,0,1,0,0,0,0,4,0,6,64,Attack,1
6.00E-06,0.01324,66,10.16.120.72,10.16.120.44,1883,56912,0x00000010,6.00E-06,0,33,0,0,0,0,1,0,0,0,0,0,32,0,0,227,0x0000a123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
7.00E-06,0.013247,66,10.16.120.44,10.16.120.72,56920,1883,0x00000010,0.000245,0,1,0,0,0,0,1,0,0,0,0,0,32,0,0,229,0x0000769f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,Attack,1
3.30E-05,0.01328,70,10.16.120.72,10.16.120.44,1883,56912,0x00000018,4.00E-05,4,33,0,0,0,0,1,0,1,0,0,0,32,20:02:00:00,4,227,0x00008115,0,0,0x00000000,0,0,0,0,0,0,0,0,0x00000020,0,2,0,2,0,0,0,0,0,0,6,64,Attack,1
