frame.time_delta,tcp.time_delta,tcp.flags.ack,tcp.flags.push,tcp.flags.reset,mqtt.hdrflags,mqtt.msgtype,mqtt.qos,mqtt.retain,mqtt.ver,class,label
3.1e-05,3.9e-05,1,1,0,0x00000020,2,0,0,0,Attack,1
0.000488,0.000488,1,0,0,0,0,0,0,0,Attack,1
8e-06,0.0,0,0,0,0,0,0,0,0,Attack,1
1.6e-05,1.6e-05,1,0,0,0,0,0,0,0,Attack,1
0.000425,0.000425,1,0,0,0,0,0,0,0,Attack,1
0.000249,0.032605,1,1,0,0,0,0,0,0,Attack,1
1.6e-05,1.6e-05,1,0,0,0,0,0,0,0,Attack,1
0.000432,0.000432,1,1,0,0x00000010,1,0,0,4,Attack,1
6e-06,6e-06,1,0,0,0,0,0,0,0,Attack,1
3.9e-05,3.9e-05,1,1,0,0x00000020,2,0,0,0,Attack,1
0.000447,0.000447,1,0,0,0,0,0,0,0,Attack,1
0.000287,0.027158,1,1,0,0,0,0,0,0,Attack,1
1.2e-05,1.2e-05,1,0,0,0,0,0,0,0,Attack,1
0.000356,0.020939,1,1,0,0,0,0,0,0,Attack,1
1.3e-05,1.3e-05,1,0,0,0,0,0,0,0,Attack,1
4e-06,0.000373,1,1,0,0x00000010,1,0,0,4,Attack,1
5e-06,5e-06,1,0,0,0,0,0,0,0,Attack,1
4e-05,4e-05,1,1,0,0x00000020,2,0,0,0,Attack,1
0.000388,0.000437,1,1,0,0x00000010,1,0,0,4,Attack,1
7e-06,7e-06,1,0,0,0,0,0,0,0,Attack,1
7e-06,0.000402,1,0,0,0,0,0,0,0,Attack,1
3e-05,3.7e-05,1,1,0,0x00000020,2,0,0,0,Attack,1
0.000325,0.000325,1,0,0,0,0,0,0,0,Attack,1
6e-06,0.021721,1,1,0,0,0,0,0,0,Attack,1
1.1e-05,1.1e-05,1,0,0,0,0,0,0,0,Attack,1
4e-06,0.021448,1,1,0,0,0,0,0,0,Attack,1
7e-06,7e-06,1,0,0,0,0,0,0,0,Attack,1
0.000356,0.000367,1,1,0,0x00000010,1,0,0,4,Attack,1
7e-06,7e-06,1,0,0,0,0,0,0,0,Attack,1
6e-06,0.000369,1,1,0,0x00000010,1,0,0,4,Attack,1
7e-06,7e-06,1,0,0,0,0,0,0,0,Attack,1
3e-06,0.0,0,0,0,0,0,0,0,0,Attack,1
1.5e-05,1.5e-05,1,0,0,0,0,0,0,0,Attack,1
4e-06,0.0,0,0,0,0,0,0,0,0,Attack,1
3e-06,3.8e-05,1,1,0,0x00000020,2,0,0,0,Attack,1
7e-06,1e-05,1,0,0,0,0,0,0,0,Attack,1
3.7e-05,6.9e-05,1,1,0,0x00000020,2,0,0,0,Attack,1
0.00026,0.022426,1,1,0,0,0,0,0,0,Attack,1
1.2e-05,1.2e-05,1,0,0,0,0,0,0,0,Attack,1
4e-06,0.000327,1,0,0,0,0,0,0,0,Attack,1
1.8e-05,0.000338,1,0,0,0,0,0,0,0,Attack,1
6e-06,0.000337,1,0,0,0,0,0,0,0,Attack,1
1.3e-05,0.000313,1,0,0,0,0,0,0,0,Attack,1
0.00032,0.000361,1,1,0,0x00000010,1,0,0,4,Attack,1
1e-05,1e-05,1,0,0,0,0,0,0,0,Attack,1
4.3e-05,4.3e-05,1,1,0,0x00000020,2,0,0,0,Attack,1
0.000356,0.000356,1,0,0,0,0,0,0,0,Attack,1
8e-06,0.032223,1,1,0,0,0,0,0,0,Attack,1
1.2e-05,1.2e-05,1,0,0,0,0,0,0,0,Attack,1
0.000308,0.023075,1,1,0,0,0,0,0,0,Attack,1
1.2e-05,1.2e-05,1,0,0,0,0,0,0,0,Attack,1
4e-06,0.000324,1,1,0,0x00000010,1,0,0,4,Attack,1
6e-06,6e-06,1,0,0,0,0,0,0,0,Attack,1
3.7e-05,3.7e-05,1,1,0,0x00000020,2,0,0,0,Attack,1
0.000353,0.0004,1,1,0,0x00000010,1,0,0,4,Attack,1
1e-05,1e-05,1,0,0,0,0,0,0,0,Attack,1
9e-06,0.000372,1,0,0,0,0,0,0,0,Attack,1
7e-06,0.023721,1,1,0,0,0,0,0,0,Attack,1
8e-06,8e-06,1,0,0,0,0,0,0,0,Attack,1
1.8e-05,4.2e-05,1,1,0,0x00000020,2,0,0,0,Attack,1
0.000314,0.000332,1,1,0,0x00000010,1,0,0,4,Attack,1
7e-06,7e-06,1,0,0,0,0,0,0,0,Attack,1
7e-06,0.000328,1,0,0,0,0,0,0,0,Attack,1
6e-06,0.032771,1,1,0,0,0,0,0,0,Attack,1
8e-06,8e-06,1,0,0,0,0,0,0,0,Attack,1
1.5e-05,3.6e-05,1,1,0,0x00000020,2,0,0,0,Attack,1
0.000162,0.032627,1,1,0,0,0,0,0,0,Attack,1
1.3e-05,1.3e-05,1,0,0,0,0,0,0,0,Attack,1
0.000315,0.000505,1,1,0,0x00000010,1,0,0,4,Attack,1
6e-06,6e-06,1,0,0,0,0,0,0,0,Attack,1
7e-06,0.000503,1,0,0,0,0,0,0,0,Attack,1
7e-06,0.000335,1,1,0,0x00000010,1,0,0,4,Attack,1
7e-06,7e-06,1,0,0,0,0,0,0,0,Attack,1
1.5e-05,3.6e-05,1,1,0,0x00000020,2,0,0,0,Attack,1
4.3e-05,5.8e-05,1,1,0,0x00000020,2,0,0,0,Attack,1
0.000447,0.00049,1,0,0,0,0,0,0,0,Attack,1
7e-06,0.000454,1,0,0,0,0,0,0,0,Attack,1
0.000526,0.03006,1,1,0,0,0,0,0,0,Attack,1
1.3e-05,1.3e-05,1,0,0,0,0,0,0,0,Attack,1
0.000232,0.0,0,0,0,0,0,0,0,0,Attack,1
1.6e-05,1.6e-05,1,0,0,0,0,0,0,0,Attack,1
0.00023,0.000478,1,1,0,0x00000010,1,0,0,4,Attack,1
7e-06,7e-06,1,0,0,0,0,0,0,0,Attack,1
7e-06,0.000244,1,0,0,0,0,0,0,0,Attack,1
3e-05,3.7e-05,1,1,0,0x00000020,2,0,0,0,Attack,1
0.000203,0.0,0,0,0,0,0,0,0,0,Attack,1
1.7e-05,1.7e-05,1,0,0,0,0,0,0,0,Attack,1
4e-06,0.000224,1,0,0,0,0,0,0,0,Attack,1
6e-06,0.030787,1,1,0,0,0,0,0,0,Attack,1
1.2e-05,1.2e-05,1,0,0,0,0,0,0,0,Attack,1
0.000165,0.000187,1,0,0,0,0,0,0,0,Attack,1
2.1e-05,0.000186,1,1,0,0x00000010,1,0,0,4,Attack,1
8e-06,8e-06,1,0,0,0,0,0,0,0,Attack,1
0.000138,0.000138,1,1,0,0x00000020,2,0,0,0,Attack,1
7.9e-05,0.026654,1,1,0,0,0,0,0,0,Attack,1
1.4e-05,1.4e-05,1,0,0,0,0,0,0,0,Attack,1
0.000395,0.027618,1,1,0,0,0,0,0,0,Attack,1
1.3e-05,1.3e-05,1,0,0,0,0,0,0,0,Attack,1
3e-06,0.000504,1,0,0,0,0,0,0,0,Attack,1
7e-06,0.000418,1,1,0,0x00000010,1,0,0,4,Attack,1
6e-06,6e-06,1,0,0,0,0,0,0,0,Attack,1
3e-06,0.000687,1,1,0,0,0,0,0,0,Attack,1
8e-06,8e-06,1,0,0,0,0,0,0,0,Attack,1
2.2e-05,3.3e-05,1,1,0,0x00000020,2,0,0,0,Attack,1
0.000152,0.027484,1,1,0,0,0,0,0,0,Attack,1
1.3e-05,1.3e-05,1,0,0,0,0,0,0,0,Attack,1
0.000188,0.000402,1,1,0,0x00000010,1,0,0,4,Attack,1
1.1e-05,1.1e-05,1,0,0,0,0,0,0,0,Attack,1
8e-06,0.000394,1,1,0,0x00000010,1,0,0,4,Attack,1
6e-06,6e-06,1,0,0,0,0,0,0,0,Attack,1
4e-06,0.005511,1,1,0,0,0,0,0,0,Attack,1
8e-06,8e-06,1,0,0,0,0,0,0,0,Attack,1
3e-06,0.000393,1,0,0,0,0,0,0,0,Attack,1
1.5e-05,4.4e-05,1,1,0,0x00000020,2,0,0,0,Attack,1
4.6e-05,7.6e-05,1,1,0,0x00000020,2,0,0,0,Attack,1
0.00014,0.000429,1,1,0,0x00000010,1,0,0,4,Attack,1
7e-06,7e-06,1,0,0,0,0,0,0,0,Attack,1
7e-06,0.000218,1,1,0,0x00000010,1,0,0,4,Attack,1
6e-06,6e-06,1,0,0,0,0,0,0,0,Attack,1
4e-06,0.00021,1,0,0,0,0,0,0,0,Attack,1
6e-06,0.00017,1,0,0,0,0,0,0,0,Attack,1
1.4e-05,3.7e-05,1,1,0,0x00000020,2,0,0,0,Attack,1
4.4e-05,6.8e-05,1,1,0,0x00000020,2,0,0,0,Attack,1
0.000116,0.00016,1,0,0,0,0,0,0,0,Attack,1
0.000206,0.000322,1,0,0,0,0,0,0,0,Attack,1
0.00049,0.002648,1,1,0,0,0,0,0,0,Attack,1
1.2e-05,1.2e-05,1,0,0,0,0,0,0,0,Attack,1
0.000398,0.000398,1,1,0,0x00000010,1,0,0,4,Attack,1
7e-06,7e-06,1,0,0,0,0,0,0,0,Attack,1
3.5e-05,3.5e-05,1,1,0,0x00000020,2,0,0,0,Attack,1
0.000327,0.000327,1,0,0,0,0,0,0,0,Attack,1
0.000532,0.0,0,0,0,0,0,0,0,0,Attack,1
1.6e-05,1.6e-05,1,0,0,0,0,0,0,0,Attack,1
0.000271,0.029949,1,1,0,0,0,0,0,0,Attack,1
1.3e-05,1.3e-05,1,0,0,0,0,0,0,0,Attack,1
4e-06,0.030653,1,1,0,0,0,0,0,0,Attack,1
8e-06,8e-06,1,0,0,0,0,0,0,0,Attack,1
0.00018,0.000476,1,0,0,0,0,0,0,0,Attack,1
2.4e-05,0.000216,1,1,0,0x00000010,1,0,0,4,Attack,1
8e-06,8e-06,1,0,0,0,0,0,0,0,Attack,1
4e-06,0.000216,1,1,0,0x00000010,1,0,0,4,Attack,1
6e-06,6e-06,1,0,0,0,0,0,0,0,Attack,1
0.000148,0.000158,1,1,0,0x00000020,2,0,0,0,Attack,1
1.4e-05,0.030376,1,1,0,0,0,0,0,0,Attack,1
1e-05,1e-05,1,0,0,0,0,0,0,0,Attack,1
7e-06,0.000179,1,1,0,0x00000020,2,0,0,0,Attack,1
0.000326,0.000357,1,0,0,0,0,0,0,0,Attack,1
6e-06,0.000339,1,1,0,0x00000010,1,0,0,4,Attack,1
6e-06,6e-06,1,0,0,0,0,0,0,0,Attack,1
9e-06,0.000347,1,0,0,0,0,0,0,0,Attack,1
5e-06,0.029614,1,1,0,0,0,0,0,0,Attack,1
8e-06,8e-06,1,0,0,0,0,0,0,0,Attack,1
1.7e-05,3.9e-05,1,1,0,0x00000020,2,0,0,0,Attack,1
0.000344,0.009344,1,1,0,0,0,0,0,0,Attack,1
1.2e-05,1.2e-05,1,0,0,0,0,0,0,0,Attack,1
4e-06,0.000377,1,1,0,0x00000010,1,0,0,4,Attack,1
1.6e-05,1.6e-05,1,0,0,0,0,0,0,0,Attack,1
5e-06,0.000381,1,0,0,0,0,0,0,0,Attack,1
5.6e-05,6.1e-05,1,1,0,0x00000020,2,0,0,0,Attack,1
0.000276,0.013149,1,1,0,0,0,0,0,0,Attack,1
1.8e-05,1.8e-05,1,0,0,0,0,0,0,0,Attack,1
4e-06,0.000379,1,1,0,0x00000010,1,0,0,4,Attack,1
6e-06,6e-06,1,0,0,0,0,0,0,0,Attack,1
4e-06,0.000308,1,0,0,0,0,0,0,0,Attack,1
6.8e-05,7.2e-05,1,1,0,0x00000020,2,0,0,0,Attack,1
0.000393,0.000475,1,1,0,0x00000010,1,0,0,4,Attack,1
1e-05,1e-05,1,0,0,0,0,0,0,0,Attack,1
8e-06,0.000411,1,0,0,0,0,0,0,0,Attack,1
6e-06,0.041948,1,1,0,0,0,0,0,0,Attack,1
9e-06,9e-06,1,0,0,0,0,0,0,0,Attack,1
4.5e-05,6.8e-05,1,1,0,0x00000020,2,0,0,0,Attack,1
0.000373,0.000418,1,1,0,0x00000010,1,0,0,4,Attack,1
9e-06,9e-06,1,0,0,0,0,0,0,0,Attack,1
8e-06,0.00039,1,0,0,0,0,0,0,0,Attack,1
4.4e-05,5.2e-05,1,1,0,0x00000020,2,0,0,0,Attack,1
0.000184,0.047556,1,1,0,0,0,0,0,0,Attack,1
1.7e-05,1.7e-05,1,0,0,0,0,0,0,0,Attack,1
4e-06,0.046741,1,1,0,0,0,0,0,0,Attack,1
8e-06,8e-06,1,0,0,0,0,0,0,0,Attack,1
3e-06,0.000216,1,0,0,0,0,0,0,0,Attack,1
0.000376,0.000391,1,1,0,0x00000010,1,0,0,4,Attack,1
1e-05,1e-05,1,0,0,0,0,0,0,0,Attack,1
7e-06,0.000396,1,1,0,0x00000010,1,0,0,4,Attack,1
6e-06,6e-06,1,0,0,0,0,0,0,0,Attack,1
4e-06,0.0,0,0,0,0,0,0,0,0,Attack,1
1.7e-05,1.7e-05,1,0,0,0,0,0,0,0,Attack,1
4.5e-05,7.9e-05,1,1,0,0x00000020,2,0,0,0,Attack,1
3.6e-05,0.000102,1,1,0,0x00000020,2,0,0,0,Attack,1
0.000352,0.048338,1,1,0,0,0,0,0,0,Attack,1
1.4e-05,1.4e-05,1,0,0,0,0,0,0,0,Attack,1
4e-06,0.000451,1,0,0,0,0,0,0,0,Attack,1
2.3e-05,0.000429,1,0,0,0,0,0,0,0,Attack,1
7e-06,0.0004,1,0,0,0,0,0,0,0,Attack,1
4e-06,0.043929,1,1,0,0,0,0,0,0,Attack,1
8e-06,8e-06,1,0,0,0,0,0,0,0,Attack,1
0.000162,0.000208,1,1,0,0x00000010,1,0,0,4,Attack,1
1.3e-05,1.3e-05,1,0,0,0,0,0,0,0,Attack,1
4e-06,0.000179,1,1,0,0x00000010,1,0,0,4,Attack,1
7e-06,7e-06,1,0,0,0,0,0,0,0,Attack,1
5.4e-05,5.4e-05,1,1,0,0x00000020,2,0,0,0,Attack,1
5.8e-05,0.000123,1,1,0,0x00000020,2,0,0,0,Attack,1
6.9e-05,0.047993,1,1,0,0,0,0,0,0,Attack,1
1.6e-05,1.6e-05,1,0,0,0,0,0,0,0,Attack,1
0.000231,0.000374,1,0,0,0,0,0,0,0,Attack,1
9e-06,0.000325,1,0,0,0,0,0,0,0,Attack,1
4e-06,0.000244,1,1,0,0x00000010,1,0,0,4,Attack,1
7e-06,7e-06,1,0,0,0,0,0,0,0,Attack,1
4.6e-05,4.6e-05,1,1,0,0x00000020,2,0,0,0,Attack,1
0.000259,0.044891,1,1,0,0,0,0,0,0,Attack,1
1.4e-05,1.4e-05,1,0,0,0,0,0,0,0,Attack,1
4e-06,0.000277,1,0,0,0,0,0,0,0,Attack,1
0.000392,0.000396,1,1,0,0x00000010,1,0,0,4,Attack,1
8e-06,8e-06,1,0,0,0,0,0,0,0,Attack,1
4.7e-05,4.7e-05,1,1,0,0x00000020,2,0,0,0,Attack,1
0.000438,0.000438,1,0,0,0,0,0,0,0,Attack,1
0.000407,0.0,0,0,0,0,0,0,0,0,Attack,1
2e-05,2e-05,1,0,0,0,0,0,0,0,Attack,1
5e-06,0.0,0,0,0,0,0,0,0,0,Attack,1
1e-05,1e-05,1,0,0,0,0,0,0,0,Attack,1
0.000538,0.000553,1,0,0,0,0,0,0,0,Attack,1
2.6e-05,0.000564,1,0,0,0,0,0,0,0,Attack,1
1.5e-05,0.027714,1,1,0,0,0,0,0,0,Attack,1
1e-05,1e-05,1,0,0,0,0,0,0,0,Attack,1
0.000281,0.025769,1,1,0,0,0,0,0,0,Attack,1
2.3e-05,2.3e-05,1,0,0,0,0,0,0,0,Attack,1
0.000179,0.000483,1,1,0,0x00000010,1,0,0,4,Attack,1
9e-06,9e-06,1,0,0,0,0,0,0,0,Attack,1
5.1e-05,5.1e-05,1,1,0,0x00000020,2,0,0,0,Attack,1
0.000186,0.000425,1,1,0,0x00000010,1,0,0,4,Attack,1
9e-06,9e-06,1,0,0,0,0,0,0,0,Attack,1
7e-06,0.000202,1,0,0,0,0,0,0,0,Attack,1
4.7e-05,5.4e-05,1,1,0,0x00000020,2,0,0,0,Attack,1
0.000347,0.000347,1,0,0,0,0,0,0,0,Attack,1
0.000243,0.025394,1,1,0,0,0,0,0,0,Attack,1
2e-05,2e-05,1,0,0,0,0,0,0,0,Attack,1
0.000187,0.0,0,0,0,0,0,0,0,0,Attack,1
1.9e-05,1.9e-05,1,0,0,0,0,0,0,0,Attack,1
0.000225,0.000431,1,1,0,0x00000010,1,0,0,4,Attack,1
7e-06,7e-06,1,0,0,0,0,0,0,0,Attack,1
7e-06,0.000239,1,0,0,0,0,0,0,0,Attack,1
6.2e-05,6.9e-05,1,1,0,0x00000020,2,0,0,0,Attack,1
0.000297,0.026481,1,1,0,0,0,0,0,0,Attack,1
2e-05,2e-05,1,0,0,0,0,0,0,0,Attack,1
5e-06,0.000322,1,0,0,0,0,0,0,0,Attack,1
7e-06,0.028422,1,1,0,0,0,0,0,0,Attack,1
8e-06,8e-06,1,0,0,0,0,0,0,0,Attack,1
0.000422,0.000442,1,1,0,0x00000010,1,0,0,4,Attack,1
1e-05,1e-05,1,0,0,0,0,0,0,0,Attack,1
8e-06,0.00044,1,1,0,0x00000010,1,0,0,4,Attack,1
6e-06,6e-06,1,0,0,0,0,0,0,0,Attack,1
4e-06,0.0,0,0,0,0,0,0,0,0,Attack,1
1.7e-05,1.7e-05,1,0,0,0,0,0,0,0,Attack,1
5.2e-05,8.7e-05,1,1,0,0x00000020,2,0,0,0,Attack,1
3.7e-05,0.00011,1,1,0,0x00000020,2,0,0,0,Attack,1
0.000549,0.000638,1,0,0,0,0,0,0,0,Attack,1
2.7e-05,0.000613,1,0,0,0,0,0,0,0,Attack,1
7e-06,0.000583,1,0,0,0,0,0,0,0,Attack,1
0.000746,0.028428,1,1,0,0,0,0,0,0,Attack,1
2e-05,2e-05,1,0,0,0,0,0,0,0,Attack,1
0.000224,0.028637,1,1,0,0,0,0,0,0,Attack,1
1.4e-05,1.4e-05,1,0,0,0,0,0,0,0,Attack,1
4e-06,0.000242,1,1,0,0x00000010,1,0,0,4,Attack,1
6e-06,6e-06,1,0,0,0,0,0,0,0,Attack,1
5.6e-05,5.6e-05,1,1,0,0x00000020,2,0,0,0,Attack,1
0.00037,0.000436,1,1,0,0x00000010,1,0,0,4,Attack,1
9e-06,9e-06,1,0,0,0,0,0,0,0,Attack,1
7e-06,0.000386,1,0,0,0,0,0,0,0,Attack,1
4.6e-05,5.3e-05,1,1,0,0x00000020,2,0,0,0,Attack,1
0.000347,0.000347,1,0,0,0,0,0,0,0,Attack,1
0.000941,0.0,0,0,0,0,0,0,0,0,Attack,1
1.6e-05,1.6e-05,1,0,0,0,0,0,0,0,Attack,1
0.000599,0.000599,1,0,0,0,0,0,0,0,Attack,1
0.001437,0.0,0,0,0,0,0,0,0,0,Attack,1
2.3e-05,2.3e-05,1,0,0,0,0,0,0,0,Attack,1
0.000505,0.000505,1,0,0,0,0,0,0,0,Attack,1
0.000455,0.000455,1,1,0,0,0,0,0,0,Attack,1
2e-05,2e-05,1,0,0,0,0,0,0,0,Attack,1
0.000428,0.000428,1,1,0,0x00000010,1,0,0,4,Attack,1
9e-06,9e-06,1,0,0,0,0,0,0,0,Attack,1
4.9e-05,4.9e-05,1,1,0,0x00000020,2,0,0,0,Attack,1
0.000352,0.000352,1,0,0,0,0,0,0,0,Attack,1
0.000571,0.0,0,0,0,0,0,0,0,0,Attack,1
2.7e-05,2.7e-05,1,0,0,0,0,0,0,0,Attack,1
0.000179,0.0,0,0,0,0,0,0,0,0,Attack,1
1.2e-05,1.2e-05,1,0,0,0,0,0,0,0,Attack,1
0.000233,0.000424,1,0,0,0,0,0,0,0,Attack,1
2.5e-05,0.000258,1,0,0,0,0,0,0,0,Attack,1
0.000554,0.061592,1,1,0,0,0,0,0,0,Attack,1
2.2e-05,2.2e-05,1,0,0,0,0,0,0,0,Attack,1
5e-06,0.040592,1,1,0,0,0,0,0,0,Attack,1
8e-06,8e-06,1,0,0,0,0,0,0,0,Attack,1
0.00033,0.063453,1,1,0,0,0,0,0,0,Attack,1
2.1e-05,2.1e-05,1,0,0,0,0,0,0,0,Attack,1
5e-06,0.000369,1,1,0,0x00000010,1,0,0,4,Attack,1
6e-06,6e-06,1,0,0,0,0,0,0,0,Attack,1
3e-06,0.000365,1,1,0,0x00000010,1,0,0,4,Attack,1
6e-06,6e-06,1,0,0,0,0,0,0,0,Attack,1
6.6e-05,7.5e-05,1,1,0,0x00000020,2,0,0,0,Attack,1
3.9e-05,0.000105,1,1,0,0x00000020,2,0,0,0,Attack,1
0.000248,0.000373,1,1,0,0x00000010,1,0,0,4,Attack,1
1e-05,1e-05,1,0,0,0,0,0,0,0,Attack,1
7e-06,0.000304,1,0,0,0,0,0,0,0,Attack,1
8e-06,0.000273,1,0,0,0,0,0,0,0,Attack,1
5e-06,0.0,0,0,0,0,0,0,0,0,Attack,1
1.6e-05,1.6e-05,1,0,0,0,0,0,0,0,Attack,1
4.7e-05,8.3e-05,1,1,0,0x00000020,2,0,0,0,Attack,1
0.000373,0.00042,1,0,0,0,0,0,0,0,Attack,1
2.7e-05,0.0004,1,0,0,0,0,0,0,0,Attack,1
7e-06,0.0,0,0,0,0,0,0,0,0,Attack,1
1.3e-05,1.3e-05,1,0,0,0,0,0,0,0,Attack,1
0.000366,0.000366,1,0,0,0,0,0,0,0,Attack,1
0.000245,0.0,0,0,0,0,0,0,0,0,Attack,1
2.1e-05,2.1e-05,1,0,0,0,0,0,0,0,Attack,1
6e-06,0.0,0,0,0,0,0,0,0,0,Attack,1
1e-05,1e-05,1,0,0,0,0,0,0,0,Attack,1
0.000409,0.000425,1,0,0,0,0,0,0,0,Attack,1
2.5e-05,0.000434,1,0,0,0,0,0,0,0,Attack,1
0.000229,0.0,0,0,0,0,0,0,0,0,Attack,1
2.1e-05,2.1e-05,1,0,0,0,0,0,0,0,Attack,1
0.000299,0.043752,1,1,0,0,0,0,0,0,Attack,1
1.5e-05,1.5e-05,1,0,0,0,0,0,0,0,Attack,1
4e-06,0.000318,1,0,0,0,0,0,0,0,Attack,1
0.000313,0.066189,1,1,0,0,0,0,0,0,Attack,1
2.2e-05,2.2e-05,1,0,0,0,0,0,0,0,Attack,1
5e-06,0.000344,1,1,0,0x00000010,1,0,0,4,Attack,1
7e-06,7e-06,1,0,0,0,0,0,0,0,Attack,1
4e-06,0.043657,1,1,0,0,0,0,0,0,Attack,1
7e-06,7e-06,1,0,0,0,0,0,0,0,Attack,1
4e-06,0.0,0,0,0,0,0,0,0,0,Attack,1
1.5e-05,1.5e-05,1,0,0,0,0,0,0,0,Attack,1
6.4e-05,9.4e-05,1,1,0,0x00000020,2,0,0,0,Attack,1
0.000115,0.0,0,0,0,0,0,0,0,0,Attack,1
1.6e-05,1.6e-05,1,0,0,0,0,0,0,0,Attack,1
0.00019,0.000427,1,1,0,0x00000010,1,0,0,4,Attack,1
8e-06,8e-06,1,0,0,0,0,0,0,0,Attack,1
8e-06,0.00042,1,1,0,0x00000010,1,0,0,4,Attack,1
6e-06,6e-06,1,0,0,0,0,0,0,0,Attack,1
4e-06,0.0,0,0,0,0,0,0,0,0,Attack,1
1e-05,1e-05,1,0,0,0,0,0,0,0,Attack,1
4e-06,0.000425,1,0,0,0,0,0,0,0,Attack,1
1.8e-05,0.000379,1,0,0,0,0,0,0,0,Attack,1
7e-06,0.0,0,0,0,0,0,0,0,0,Attack,1
1e-05,1e-05,1,0,0,0,0,0,0,0,Attack,1
4e-06,0.000269,1,0,0,0,0,0,0,0,Attack,1
6e-05,0.000131,1,1,0,0x00000020,2,0,0,0,Attack,1
3.6e-05,0.000153,1,1,0,0x00000020,2,0,0,0,Attack,1
6.9e-05,0.0,0,0,0,0,0,0,0,0,Attack,1
1.6e-05,1.6e-05,1,0,0,0,0,0,0,0,Attack,1
0.000134,0.000358,1,0,0,0,0,0,0,0,Attack,1
2.2e-05,0.000341,1,0,0,0,0,0,0,0,Attack,1
1.3e-05,0.00029,1,0,0,0,0,0,0,0,Attack,1
7e-06,0.000261,1,0,0,0,0,0,0,0,Attack,1
5e-06,0.000181,1,0,0,0,0,0,0,0,Attack,1
0.000172,0.0,0,0,0,0,0,0,0,0,Attack,1
1.8e-05,1.8e-05,1,0,0,0,0,0,0,0,Attack,1
0.000271,0.0,0,0,0,0,0,0,0,0,Attack,1
2e-05,2e-05,1,0,0,0,0,0,0,0,Attack,1
5e-06,0.000296,1,0,0,0,0,0,0,0,Attack,1
2.4e-05,0.0,0,0,0,0,0,0,0,0,Attack,1
1.1e-05,1.1e-05,1,0,0,0,0,0,0,0,Attack,1
0.00039,0.00043,1,0,0,0,0,0,0,0,Attack,1
2.7e-05,0.0,0,0,0,0,0,0,0,0,Attack,1
1.7e-05,1.7e-05,1,0,0,0,0,0,0,0,Attack,1
5e-06,0.000439,1,0,0,0,0,0,0,0,Attack,1
0.000402,0.000407,1,0,0,0,0,0,0,0,Attack,1
2.8e-05,0.068496,1,1,0,0,0,0,0,0,Attack,1
1.4e-05,1.4e-05,1,0,0,0,0,0,0,0,Attack,1
0.000245,0.0,0,0,0,0,0,0,0,0,Attack,1
2.2e-05,2.2e-05,1,0,0,0,0,0,0,0,Attack,1
6e-06,0.000273,1,1,0,0x00000010,1,0,0,4,Attack,1
7e-06,7e-06,1,0,0,0,0,0,0,0,Attack,1
8e-06,0.068813,1,1,0,0,0,0,0,0,Attack,1
8e-06,8e-06,1,0,0,0,0,0,0,0,Attack,1
5.2e-05,6.8e-05,1,1,0,0x00000020,2,0,0,0,Attack,1
0.000182,0.069184,1,1,0,0,0,0,0,0,Attack,1
1.4e-05,1.4e-05,1,0,0,0,0,0,0,0,Attack,1
0.000147,0.000424,1,0,0,0,0,0,0,0,Attack,1
2.6e-05,0.000421,1,1,0,0x00000010,1,0,0,4,Attack,1
9e-06,9e-06,1,0,0,0,0,0,0,0,Attack,1
5e-06,0.000383,1,0,0,0,0,0,0,0,Attack,1
6e-06,0.000193,1,1,0,0x00000010,1,0,0,4,Attack,1
6e-06,6e-06,1,0,0,0,0,0,0,0,Attack,1
0.000158,0.000175,1,1,0,0x00000020,2,0,0,0,Attack,1
4e-05,0.000198,1,1,0,0x00000020,2,0,0,0,Attack,1
0.000163,0.0,0,0,0,0,0,0,0,0,Attack,1
1.9e-05,1.9e-05,1,0,0,0,0,0,0,0,Attack,1
4e-06,0.000226,1,0,0,0,0,0,0,0,Attack,1
8e-06,0.000194,1,0,0,0,0,0,0,0,Attack,1
0.000376,0.000388,1,0,0,0,0,0,0,0,Attack,1
0.000291,0.066916,1,1,0,0,0,0,0,0,Attack,1
2.3e-05,2.3e-05,1,0,0,0,0,0,0,0,Attack,1
5e-06,0.067818,1,1,0,0,0,0,0,0,Attack,1
9e-06,9e-06,1,0,0,0,0,0,0,0,Attack,1
0.000206,0.06693,1,1,0,0,0,0,0,0,Attack,1
1.6e-05,1.6e-05,1,0,0,0,0,0,0,0,Attack,1
0.000188,0.000424,1,1,0,0x00000010,1,0,0,4,Attack,1
1e-05,1e-05,1,0,0,0,0,0,0,0,Attack,1
7e-06,0.000427,1,1,0,0x00000010,1,0,0,4,Attack,1
6e-06,6e-06,1,0,0,0,0,0,0,0,Attack,1
4e-06,0.000215,1,1,0,0x00000010,1,0,0,4,Attack,1
5e-06,5e-06,1,0,0,0,0,0,0,0,Attack,1
4.9e-05,7.1e-05,1,1,0,0x00000020,2,0,0,0,Attack,1
3.9e-05,9.7e-05,1,1,0,0x00000020,2,0,0,0,Attack,1
3.4e-05,0.000122,1,1,0,0x00000020,2,0,0,0,Attack,1
0.000216,0.000289,1,0,0,0,0,0,0,0,Attack,1
9e-06,0.000259,1,0,0,0,0,0,0,0,Attack,1
4e-06,0.000229,1,0,0,0,0,0,0,0,Attack,1
0.001172,0.0,0,0,0,0,0,0,0,0,Attack,1
